"srno","id","name","url","address","locality","city","city_id","latitude","longitude","locality_verbose","cuisines","average_cost_for_two","price_range","currency","aggregate_rating","rating_text","rating_color","votes","has_fake_reviews","has_online_delivery","is_table_reservation_supported","has_table_booking"
"552","18877047","Y & Y Veg Grill","https://www.zomato.com/mathura/y-y-veg-grill-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Bhuteshwar Road, Krishna Nagar, Mathura Opp.Krishna Plaza, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5017388667","77.6562967524","Mathura Locality, Mathura","South Indian, North Indian, Mughlai, Indian, Chinese","250","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"553","18876082","Pizza Hut","https://www.zomato.com/mathura/pizza-hut-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Highway Plaza Mauja Banger, NH 2, NH 2, Mathura, Uttar Pradesh 281001","Mathura Locality","Mathura","11392","27.4977377243","77.6701332629","Mathura Locality, Mathura","Italian, Pizza, Fast Food","450","2","Rs.","0","Not rated","CBCBC8","1","0","0","0","0"
"554","18966180","Hotel  Krishnandan","https://www.zomato.com/mathura/hotel-krishnandan-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","190/2, Krishnanagar, mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5009439434","77.6611059532","Mathura Locality, Mathura","North Indian","300","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"555","18877199","Nikhil Family Restaurant","https://www.zomato.com/mathura/nikhil-family-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shyam Market, Arya Samaj Marg, Holi Gate, Near Railway Fatak, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4987964620","77.6865701750","Mathura Locality, Mathura","North Indian, Indian, Chinese","100","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"556","18973616","Shriji Namkeen ","https://www.zomato.com/mathura/shriji-namkeen-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Govind Ganj, near padnma market holigate, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4993638937","77.6847053692","Mathura Locality, Mathura","Maharashtrian, Rajasthani, Street Food","100","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"557","18968908","South Indian Masala Dosa","https://www.zomato.com/mathura/south-indian-masala-dosa-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishna Nagar, Maat wali Bagichi, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5009335348","77.6550039276","Mathura Locality, Mathura","South Indian, Fast Food","100","1","Rs.","0","Not rated","CBCBC8","1","0","0","0","0"
"558","18965241","Bansal Bakers ","https://www.zomato.com/mathura/bansal-bakers-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Mart vala bageecha, Krishna Nagar bear Bansal foods, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5009305608","77.6552007347","Mathura Locality, Mathura","Bakery","250","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"559","18826197","Funduz Cafe (Goswami Foods)","https://www.zomato.com/mathura/funduz-cafe-goswami-foods-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shop Number 37/39, Krishna Plaza, Bhuteshwar Road, Krishna Nagar, Mathura - 281004","Mathura Locality","Mathura","11392","27.5008574026","77.6557472348","Mathura Locality, Mathura","American, Cafe","300","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"560","18876030","Punjabi Rasoi","https://www.zomato.com/mathura/punjabi-rasoi-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","2/5, Radhika Vihar, Natuonal Highway-2, Mandi Bypass, Mathura - 281001, Near Shobhit Hospital, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4954274994","77.6542012766","Mathura Locality, Mathura","Mughlai","300","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"561","18875892","Shri Krishna Bhojnalaya","https://www.zomato.com/mathura/shri-krishna-bhojnalaya-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shree Krishna Janam Bhumi, Near Canara Bank, Kotwali Road, Jagannath Puri Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5092931766","77.6713784784","Mathura Locality, Mathura","North Indian","150","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"562","18973634","Frontier Restaurant ","https://www.zomato.com/mathura/frontier-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishna Nagar, Samridhi Jewelers Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5009498913","77.6590614393","Mathura Locality, Mathura","North Indian, Chinese","200","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"563","18875936","Agrawal Restaurant","https://www.zomato.com/mathura/agrawal-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","National Highway -2, Mathura City, Mathura - 281001, Near Maheshwari Hospital & Nayati Hospital, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5316767951","77.6569072902","Mathura Locality, Mathura","","0","1","Rs.","0","Not rated","CBCBC8","1","0","0","0","0"
"564","18990955","Hotel Greenland ","https://www.zomato.com/mathura/hotel-greenland-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Near Roopam Talkies, Govind Nagar, Mathura, Uttar Pradesh, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5092881213","77.6683308184","Mathura Locality, Mathura","South Indian, North Indian, Chinese","300","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"565","18877311","Chilli's Restaurant","https://www.zomato.com/mathura/chillis-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","New Bus Stand Road, Bhuteshwar, Mathura - 281004, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4933735951","77.6547759399","Mathura Locality, Mathura","North Indian, South Indian, Chinese","400","2","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"566","18997225","Punjabi Rasoi Chicken Corner ","https://www.zomato.com/mathura/punjabi-rasoi-chicken-corner-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","9 Civil Lines, Mathura Cantonment, Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4735312000","77.7000933000","Mathura Locality, Mathura","North Indian, Roast Chicken","300","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"567","18972214","Gopal Dosa Corner ","https://www.zomato.com/mathura/gopal-dosa-corner-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishna Nagar, Near Goverdhan Chowk Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4892270064","77.6776102558","Mathura Locality, Mathura","South Indian","100","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"568","18876549","Agrawal Bhojnalay","https://www.zomato.com/mathura/agrawal-bhojnalay-1-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shanti Nagar, Watuknath Road, New Bus Stand, Mathura - 281001, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4923594173","77.6736529917","Mathura Locality, Mathura","","0","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"569","18876532","Shri Gopal Fast food","https://www.zomato.com/mathura/shri-gopal-fast-food-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Dholi Pyau, Mathura - 281001, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4777676074","77.6759663969","Mathura Locality, Mathura","Fast Food, Chinese","100","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"570","18875809","Taj Family Restaurant","https://www.zomato.com/mathura/taj-family-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","daleti road, Daresi Road, Mathura - 281001, near deeg gate, Near Shree Krishan Janam Sthan, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5039948355","77.6728805155","Mathura Locality, Mathura","Bengali, Biryani, Chinese, Healthy Food, Lucknowi, North Indian, Roast Chicken","200","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"571","18875859","Agrawal Bhojnalay","https://www.zomato.com/mathura/agrawal-bhojnalay-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Bhuteshwar Road, New Bus Stand, Mathura - 281001, Opp.Brijwasi Cuntrum & Near New Bus Stand, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4923594173","77.6736529917","Mathura Locality, Mathura","","0","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"572","18877404","Loft Cafe","https://www.zomato.com/mathura/loft-cafe-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Hotel Spiti Building, National Highway 2, Mandi Bypass, Mathura - 281001, Near Mandi Chauraha, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4919210279","77.6542958245","Mathura Locality, Mathura","North Indian, African, American, Cafe, Mexican","400","2","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"573","18973959","The Chocolate Room ","https://www.zomato.com/mathura/the-chocolate-room-1-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Govindpur Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5077979979","77.6718706638","Mathura Locality, Mathura","Fast Food, South Indian, North Indian, Chinese","300","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"574","18972108","Shankar Juice Bhandar","https://www.zomato.com/mathura/shankar-juice-bhandar-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishnanagar near Patanjali showroom, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4893519239","77.6782469451","Mathura Locality, Mathura","Juices, Beverages","100","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"575","18877205","Yadav Bhojnalaya","https://www.zomato.com/mathura/yadav-bhojnalaya-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shri Krishna Janam Bhumi, Deeg Gate, Mathura - 281001, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5036350018","77.6707632467","Mathura Locality, Mathura","North Indian, Indian","200","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"576","18974711","CCD","https://www.zomato.com/mathura/ccd-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Highway Plaza Mauja Banger, NH 2, NH 2, Mathura, Uttar Pradesh 281001, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4933108412","77.6547910273","Mathura Locality, Mathura","Fast Food, Bakery","400","2","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"577","18970093","Chilli Restaurant ","https://www.zomato.com/mathura/chilli-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Highway Plaza, National Highway-2, Krishna Nagar, Mathura - 281004, Near Mandi Chaurha, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4893483548","77.6782848313","Mathura Locality, Mathura","North Indian, Fast Food, Chinese","350","2","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"578","18875854","Dawat Dil Se..","https://www.zomato.com/mathura/dawat-dil-se-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Rana Motors Building, Bhuteshwar Road, Krishna Nagar, Mathura - 281004, Opp.Jal Nigam, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5005790441","77.6636329293","Mathura Locality, Mathura","Chinese, Bakery, African, American","350","2","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"579","18965274","Mohan Misthan Bhandar ","https://www.zomato.com/mathura/mohan-misthan-bhandar-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Kriahna Nagar, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5008966583","77.6597997174","Mathura Locality, Mathura","South Indian, Fast Food, Beverages","300","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"580","18968905","Shree Nath Pav bhaji and Pulao ","https://www.zomato.com/mathura/shree-nath-pav-bhaji-and-pulao-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Maat wali bagichi Krishna Nagar, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5008782200","77.6549388841","Mathura Locality, Mathura","Fast Food","100","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"581","18973403","Gopal Dosa ","https://www.zomato.com/mathura/gopal-dosa-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Holi Gate Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4920884726","77.6856434718","Mathura Locality, Mathura","South Indian, Fast Food","100","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"582","18875942","Food Hut Restaurant","https://www.zomato.com/mathura/food-hut-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","57-Mayur Vihar-colony, Dholipyau, Mathura -Mathura Locality","Mathura Locality","Mathura","11392","27.4817480597","77.6792001352","Mathura Locality, Mathura","North Indian, Indian, Fast Food, Chinese","250","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"583","18989703","Jindal Canteen","https://www.zomato.com/mathura/jindal-canteen-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishna Janma sthan, Gate number 1, Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5047567275","77.6716403291","Mathura Locality, Mathura","North Indian, Indian, Fast Food","150","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"584","18968592","Ice Spice ","https://www.zomato.com/mathura/ice-spice-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Hotel sheel gopal opposite city musiam Dampier nagar, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4946509699","77.6765598357","Mathura Locality, Mathura","Fast Food, Beverages","250","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"585","18990359","Baskin Robbins ","https://www.zomato.com/mathura/baskin-robbins-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Janmabhumi, The Mansion Hotel Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5063316444","77.6673953980","Mathura Locality, Mathura","Ice Cream","300","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"586","18877361","Krishna Bhojanalay","https://www.zomato.com/mathura/krishna-bhojanalay-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Om Nagar, Janambhoomi Link Road, Mathura - 281001, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5039820480","77.6685671881","Mathura Locality, Mathura","North Indian","0","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"587","18877198","Funduz Cafe","https://www.zomato.com/mathura/funduz-cafe-1-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","37, Krishna Plaza, Krishna Nagar Mathura, Mathura - 281004, Near Goverdhan Choraha, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5008636478","77.6557609811","Mathura Locality, Mathura","","0","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"588","18999228","Ratan Chand & Sons","https://www.zomato.com/mathura/ratan-chand-sons-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Junction Road Mathura Mathura Uttar Pradesh","Mathura Locality","Mathura","11392","27.4943550485","77.6766480133","Mathura Locality, Mathura","Fast Food, Bakery, Cafe","250","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"589","18990698","Zaika -The Mansion ","https://www.zomato.com/mathura/zaika-the-mansion-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Pothra kind, Mahavidya link road near Krishna Janam Bhumi, mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5063387814","77.6673953980","Mathura Locality, Mathura","South Indian, North Indian, Italian, Continental, Chinese","350","2","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"590","18994981","Chatora Junction ","https://www.zomato.com/mathura/chatora-junction-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","BSA College, Behind VIP Pizza, Bhuteshwar Road Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4978251598","77.6701959595","Mathura Locality, Mathura","Chinese","150","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"591","18995119","Hotel Myra Family Restaurant ","https://www.zomato.com/mathura/hotel-myra-family-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","99 Mayur Vihar Dhauli Pyau Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4802504247","77.6805415750","Mathura Locality, Mathura","South Indian, North Indian, Indian, Chinese","250","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"592","18876081","Madras Restaurant","https://www.zomato.com/mathura/madras-restaurant-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Krishna Nagar, Mathura - 281004, Near Mohan halwai, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.5010498146","77.6598848775","Mathura Locality, Mathura","South Indian","200","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"593","18995373","Tucker's","https://www.zomato.com/mathura/tuckers-1-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Shri Radha Valley Shopping Complex 1st floor, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4873371666","77.6820017025","Mathura Locality, Mathura","Chinese, Cafe","200","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"594","19007688","Agrawal Misthan Bhandar","https://www.zomato.com/mathura/agrawal-misthan-bhandar-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Dhauli Pyau, Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4779817738","77.6761943847","Mathura Locality, Mathura","Desserts","300","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"595","18974198","Mango Chutney","https://www.zomato.com/mathura/mango-chutney-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Deeg gate- Masani roads, oppo. roopam cinema, Mathura","Mathura Locality","Mathura","11392","27.5089300891","77.6713556796","Mathura Locality, Mathura","North Indian, Modern Indian, Indian","350","2","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"596","19001337","Cafe GF","https://www.zomato.com/mathura/cafe-gf-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Moti Manzil Plaza Ground Floor, Shop No -18 Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4941144445","77.6547005028","Mathura Locality, Mathura","Fast Food, Burger, Sandwich","250","1","Rs.","0","Not rated","CBCBC8","0","0","1","0","0"
"597","19003968","Gola Paties & Confectionery ","https://www.zomato.com/mathura/gola-paties-confectionery-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","BSA College Gate no 1 Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4928061325","77.6687261090","Mathura Locality, Mathura","Fast Food, Bakery","100","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"598","19004200","Hotel Heera Crystal Inn","https://www.zomato.com/mathura/hotel-heera-crystal-inn-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","64/152 A DampierNagar Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4915593702","77.6808510348","Mathura Locality, Mathura","North Indian, Indian","300","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
"599","19007776","Shri Krishna Foods","https://www.zomato.com/mathura/shri-krishna-foods-mathura-locality?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1","Dhauli Pyau, Mathura, Mathura Locality, Mathura","Mathura Locality","Mathura","11392","27.4794098365","77.6773319766","Mathura Locality, Mathura","South Indian, North Indian, Fast Food, Chinese","300","1","Rs.","0","Not rated","CBCBC8","0","0","0","0","0"
